latencia_mediana,latencia_std,mfcc_mediana_1,mfcc_std_1,mfcc_mediana_2,mfcc_std_2,mfcc_mediana_3,mfcc_std_3,mfcc_mediana_4,mfcc_std_4,mfcc_mediana_5,mfcc_std_5,mfcc_mediana_6,mfcc_std_6,mfcc_mediana_7,mfcc_std_7,mfcc_mediana_8,mfcc_std_8,mfcc_mediana_9,mfcc_std_9,mfcc_mediana_10,mfcc_std_10,mfcc_mediana_11,mfcc_std_11,mfcc_mediana_12,mfcc_std_12,anon_id,label,split
1.519999999999996,4.2023367724434575,-9.742608,112.59683,33.969658,29.675983,-10.666821,27.782936,28.163147,31.395212,-11.958625,16.206955,14.908865,14.773618,1.4812747,12.28034,13.502909,9.22153,-7.002633,10.336099,-4.6760497,9.886491,0.38114804,8.381437,-4.7572355,8.178785,call_488e7b893457_grave,human,train
1.519999999999996,4.2023367724434575,-30.169882,91.694084,14.981231,26.26439,3.2251062,33.10753,15.029469,24.005219,-2.1843166,18.298544,12.048265,14.527887,1.0583144,11.632108,-0.034195483,9.643453,-12.779784,11.886554,1.5844703,7.6384063,-6.81482,9.519417,-1.8294789,9.570477,call_488e7b893457_ruido,human,train
2.6200000000000045,4.237884539951652,-123.32578,82.38662,82.63301,32.349163,32.231503,35.058403,23.989893,20.226057,-23.408632,20.681814,-8.607876,14.927838,-2.6471612,12.182755,2.7864017,9.675585,-13.253872,9.015413,-3.3397233,8.891569,-8.952279,8.2291355,-3.681107,10.030406,call_4ac92327c83b_orig,human,train
2.6200000000000045,4.237884539951652,-93.40372,61.53865,79.89609,28.662163,32.34776,36.215923,-3.4218307,17.704128,-33.91197,18.030506,-5.293256,12.330558,-1.7867627,11.071727,-12.482456,9.810432,-12.314888,9.359532,-5.705044,8.361041,-9.992748,9.450552,-8.289934,11.3444395,call_4ac92327c83b_agudo,human,train
2.6200000000000045,4.237884539951652,-110.81327,59.18877,89.47704,29.655313,24.120785,27.900501,46.894176,22.800627,-12.467081,19.672901,-8.744762,15.258691,-12.523115,11.377105,7.9929423,9.961892,-1.4602233,8.519993,-3.4754438,7.609625,-1.2716541,7.1430035,-5.788657,7.2810745,call_4ac92327c83b_grave,human,train
2.6200000000000045,4.237884539951652,-116.43329,63.67107,74.45865,28.372208,32.783432,30.504435,21.237526,17.87541,-19.54039,20.324959,-8.587536,13.993106,-2.622171,11.291131,1.5313778,9.071485,-11.4966545,8.639686,-3.787473,8.2827835,-8.347095,7.7753205,-4.5047636,9.402935,call_4ac92327c83b_ruido,human,train
3.779999999999994,6.885676760090066,-18.97211,80.73171,46.812584,33.939392,19.319157,32.170097,28.388407,33.34947,-4.4375253,18.020815,11.356516,17.891651,-10.143814,13.509493,1.9421091,12.074887,-11.181967,13.16669,-0.6151512,11.279849,-5.365265,12.13147,-4.6838417,11.604973,call_4affad158a4c,synthetic,val
3.6699999999999875,2.9369092491086617,-71.69224,63.611923,60.753586,24.769697,9.083551,20.970898,25.55019,21.421179,-5.1896205,13.008778,-2.0214844,13.806926,-12.6349125,13.580084,1.7614652,11.985025,-10.854332,11.09856,-0.14062685,10.732566,-2.5068152,9.555649,-4.3691053,10.104389,call_4b1bec58d02d_orig,synthetic,train
3.6699999999999875,2.9369092491086617,-51.922264,54.32828,52.684784,19.33794,13.394405,23.718338,13.857871,16.032063,-11.943998,13.547835,-11.141575,13.133702,-7.5285416,11.977444,-4.747938,11.485508,-6.9830284,10.602541,3.6957364,9.661687,-6.7545333,8.8024235,3.2076283,8.693104,call_4b1bec58d02d_agudo,synthetic,train
3.6699999999999875,2.9369092491086617,-68.094925,54.772743,73.92886,23.34915,-5.6443357,15.509897,40.530975,20.278822,-4.5166454,12.9324045,13.664371,10.440264,-17.126009,13.471032,6.475956,10.609504,-9.054287,9.84051,-2.6032133,9.459623,-4.426665,8.169957,1.8421816,7.674145,call_4b1bec58d02d_grave,synthetic,train
3.6699999999999875,2.9369092491086617,-70.083916,59.906914,58.3692,23.387707,10.489967,20.031658,24.20558,21.198084,-3.974099,12.784837,-2.7000113,13.499132,-11.624912,13.290552,1.1122646,11.701187,-10.2048,10.829629,-0.39774495,10.276706,-2.5000298,9.347858,-4.2717547,9.777071,call_4b1bec58d02d_ruido,synthetic,train
1.9599999999999937,2.34281266667562,-108.44471,144.56879,31.0209,44.849724,11.797298,36.440556,18.706429,31.922783,-3.1582298,23.307121,14.215429,18.62579,-0.09573671,13.95402,1.639774,11.910406,-2.0865664,12.195604,0.16562492,10.418226,-6.290039,11.436283,-2.018062,12.495587,call_4baef170cf46_orig,human,train
1.9599999999999937,2.34281266667562,-67.13473,138.05917,30.196678,38.090664,16.21453,42.36834,7.4622912,21.91637,1.1533806,22.089445,11.305923,17.343407,-6.5573926,14.85936,-1.2152365,13.029156,-5.6440067,12.245784,-5.924179,10.978637,-6.6275864,13.156423,-4.097126,14.136114,call_4baef170cf46_agudo,human,train
1.9599999999999937,2.34281266667562,-69.88851,137.56119,36.995827,41.40792,4.383368,25.469645,24.445766,38.41518,-7.9674063,20.054272,10.363226,16.786287,7.3992176,14.73385,3.7482328,10.050106,1.8901925,10.722749,1.8358163,9.991167,2.6918445,9.865391,-3.4039354,10.377806,call_4baef170cf46_grave,human,train
1.9599999999999937,2.34281266667562,-98.07233,90.75674,19.203056,36.511974,7.240036,28.820745,12.904955,27.308672,-2.1293497,19.835705,10.164339,16.715895,0.10583037,11.840162,0.7393247,10.731322,-1.3755679,11.036662,-0.36652875,9.500003,-4.9112,10.515564,-2.3300734,11.382647,call_4baef170cf46_ruido,human,train
1.5199999999999996,4.465069873987622,-94.99597,121.49508,79.607315,49.07485,14.088659,29.315594,18.314484,26.936817,3.7432492,17.789257,12.932483,16.040539,3.0242715,12.170284,5.8564887,11.444977,-6.3730936,10.381975,-6.21624,9.306323,0.22999501,8.137146,-1.1219153,7.8645525,call_4c278007298d_orig,human,train
1.5199999999999996,4.465069873987622,-68.49373,112.328674,75.959366,42.257782,11.861444,32.185658,14.047909,20.151241,4.855942,18.86703,7.509531,15.9352865,-4.935606,12.534794,-5.6212945,11.148126,-12.008582,10.360904,1.8099239,8.746574,-2.1823971,8.432477,-1.3078077,8.191767,call_4c278007298d_agudo,human,train
1.5199999999999996,4.465069873987622,-88.26648,101.94594,84.68179,44.90507,13.569211,23.00716,20.376408,27.513477,-0.10255477,16.181303,12.1910095,14.378382,4.652899,14.723954,7.6643305,12.093077,6.288365,9.72977,-4.4188824,8.589473,-5.415001,8.479845,-0.2594105,8.442962,call_4c278007298d_grave,human,train
1.5199999999999996,4.465069873987622,-87.1925,85.55531,70.6149,44.41772,13.189161,24.205652,14.343515,24.329401,4.2402296,15.63847,10.684115,14.202622,3.6241674,10.89517,4.337245,10.262168,-4.872416,9.472268,-5.725863,8.535406,-0.04397966,7.4635296,-1.220039,6.9735765,call_4c278007298d_ruido,human,train
4.0,5.38889914672797,-90.84161,128.17882,90.82978,41.02497,20.52855,23.755726,6.3909254,27.779558,5.9864693,15.385878,9.469265,13.532027,-0.6166881,11.213781,3.5853336,9.852188,-2.4215078,10.31406,-1.6328876,9.213827,1.1701636,7.0488434,-5.1234245,8.552094,call_4c8c40f7c2fd_orig,human,train
4.0,5.38889914672797,-57.344437,118.18209,93.0873,35.515205,14.932535,25.627884,8.766534,24.802877,6.8054047,14.972797,3.4021397,13.131838,-3.208597,10.055594,-0.12267488,9.693343,-7.816592,8.822646,2.3923814,7.946824,-5.991245,9.968044,2.5843596,8.221253,call_4c8c40f7c2fd_agudo,human,train
4.0,5.38889914672797,-77.86868,110.7216,97.85861,34.541172,19.689465,20.482576,9.781036,25.430891,2.3142543,15.727661,10.670836,12.507918,0.84297144,11.070054,4.5191555,12.609748,2.869863,7.456359,-2.7323995,8.633577,-0.8049654,9.453476,0.55588055,7.0604773,call_4c8c40f7c2fd_grave,human,train
4.0,5.38889914672797,-86.15709,90.35358,85.70467,42.153965,18.119368,22.272287,6.0390406,25.820919,5.072344,14.417103,8.698835,12.877634,-0.22145392,10.746156,3.2107835,9.218366,-2.3316727,9.711749,-1.4518344,8.646048,0.43548888,6.674907,-4.854839,8.271894,call_4c8c40f7c2fd_ruido,human,train
2.740000000000009,6.938638419328885,-11.365117,82.554054,61.712112,34.197594,12.277352,25.241516,32.34838,31.926535,-6.813142,17.601341,10.735016,18.733992,-11.673819,13.894418,5.566887,12.30176,-16.345089,10.972127,0.5100197,10.715454,-4.8852057,9.886679,-3.2246532,9.015887,call_4cd5b14fbe3c_orig,synthetic,train
2.740000000000009,6.938638419328885,8.863353,52.94082,52.726585,29.187778,16.204453,27.504904,16.782871,21.715424,-7.5032196,20.101168,-3.1986432,16.35451,-12.12752,12.43862,-4.619423,11.643166,-11.381519,10.711324,5.1543913,9.202563,-7.584858,8.499572,3.8078222,7.7575784,call_4cd5b14fbe3c_agudo,synthetic,train
2.740000000000009,6.938638419328885,-14.037679,50.013268,78.277954,28.270514,-6.916751,19.499823,48.914223,29.901684,-11.073355,13.471967,21.084322,13.446694,-10.568988,15.396827,8.340855,10.292386,-5.1705894,10.182791,-6.456512,8.676108,-3.1747937,8.644289,-1.8712332,8.194743,call_4cd5b14fbe3c_grave,synthetic,train
2.740000000000009,6.938638419328885,-10.194871,67.21607,60.213478,33.93028,13.287908,24.388023,31.459904,31.186342,-5.9385414,16.994534,9.47468,18.483639,-10.676392,13.878788,4.804095,11.90379,-15.347672,10.818919,0.22072345,10.359075,-4.5040193,9.675262,-3.25598,8.885526,call_4cd5b14fbe3c_ruido,synthetic,train
4.340000000000003,3.1257900316238953,17.824251,90.01153,61.615906,33.655476,11.070362,28.593405,32.505257,25.883392,-6.0536427,18.799599,9.068795,19.701263,-12.108511,13.303197,4.5190163,12.852192,-16.770166,10.461021,-0.19599581,8.546963,-5.2703123,10.228876,-2.2037413,8.880084,call_4d8129939686_orig,synthetic,train
4.340000000000003,3.1257900316238953,40.757088,62.52294,52.47412,24.666307,20.613808,28.918968,15.68311,16.17504,-6.689181,20.495811,-5.9353485,14.772944,-11.239868,13.974052,-5.5422688,12.300358,-10.389343,8.969231,4.59041,9.738097,-6.755563,8.883736,4.3172884,6.9042125,call_4d8129939686_agudo,synthetic,train
4.340000000000003,3.1257900316238953,15.602838,57.758587,75.50792,28.0911,-2.9819965,19.11969,52.346603,24.813599,-10.040667,12.234432,22.821547,15.410025,-10.562647,15.477599,10.347908,10.621675,-8.080343,10.415212,-5.839952,9.475682,-4.237948,7.6873045,-1.730792,8.903655,call_4d8129939686_grave,synthetic,train
4.340000000000003,3.1257900316238953,18.716137,78.49713,58.945526,33.28929,12.28894,27.508978,32.114204,25.50482,-4.2879415,18.313055,8.142548,19.400707,-11.419727,13.095372,3.7162604,12.63763,-16.33546,10.375721,-0.3748169,8.422388,-5.3734474,9.996298,-2.2405317,8.695803,call_4d8129939686_ruido,synthetic,train
2.840000000000001,4.776937794641829,-72.729416,116.124596,32.78573,43.313633,24.341343,36.603195,23.717438,26.88438,4.198824,19.0101,0.17879777,17.888155,0.5917176,11.927203,2.0791428,10.7401,-11.737962,11.116053,4.290228,8.221585,-7.352495,8.087853,2.795196,7.065587,call_4e60206f7e8a_orig,human,train
2.840000000000001,4.776937794641829,-44.865505,100.9768,36.592346,37.56492,25.786179,38.6352,16.068768,17.042473,0.13934006,19.722729,-3.6046555,15.392532,1.9004889,12.7891655,-12.2925,11.601874,-0.84308356,8.327553,-1.3774467,7.920548,-3.8861227,7.3896227,-1.5400549,6.5021563,call_4e60206f7e8a_agudo,human,train
2.840000000000001,4.776937794641829,-53.11311,96.0288,46.95819,39.916744,11.11846,29.404848,34.84967,32.006664,3.2440631,14.787285,13.4301815,15.208721,-4.894212,13.95461,17.48653,9.422581,-10.7304735,9.43309,1.4412243,8.120174,-1.5655786,7.404026,-1.471674,7.268243,call_4e60206f7e8a_grave,human,train
2.840000000000001,4.776937794641829,-69.88962,88.74853,29.43618,39.759083,22.882935,33.01106,21.12399,25.25389,4.068763,17.606535,1.052424,16.907963,0.3054543,10.841243,1.3800225,9.792551,-10.427322,10.779827,3.7670243,7.7197056,-6.848886,7.8656497,2.3917806,6.390975,call_4e60206f7e8a_ruido,human,train
4.480000000000002,3.2215865656536384,-80.74481,76.90685,47.136265,31.274654,31.05761,23.319685,33.56687,21.597706,-2.7845666,13.065777,7.980607,13.090282,-6.286971,15.659625,3.940212,9.88113,-8.715836,10.050762,1.8972754,11.025858,-5.64673,7.7258773,-3.929394,8.478996,call_4e9cec0da4ea_orig,synthetic,train
4.480000000000002,3.2215865656536384,-59.0976,58.568844,47.103737,22.252567,37.602066,24.245201,19.362528,17.26525,-5.9493656,13.386577,-1.8900895,12.695502,-7.0646076,12.374433,-3.1111457,10.750425,-8.345986,9.973628,-0.41948232,7.8824015,-7.775997,9.038762,2.2569406,7.188682,call_4e9cec0da4ea_agudo,synthetic,train
4.480000000000002,3.2215865656536384,-72.34559,52.53186,61.020737,29.226297,10.766895,16.56003,51.096954,18.684946,-4.6775346,12.832828,19.557396,10.521071,-8.8167,11.854557,8.84294,12.804854,-5.884211,8.654312,0.275302,9.322498,-1.9325342,9.216451,0.59789485,6.226538,call_4e9cec0da4ea_grave,synthetic,train
4.480000000000002,3.2215865656536384,-79.28902,66.030106,45.062122,29.32231,29.927347,21.433222,32.813873,21.291115,-1.5121167,12.348604,7.239239,12.5654125,-5.577617,15.012076,3.5397296,9.510959,-7.9715657,9.729919,1.358988,10.581877,-5.043132,7.2447457,-3.6052704,8.076696,call_4e9cec0da4ea_ruido,synthetic,train
1.1000000000000005,3.2263585963219406,-239.32573,132.50435,66.82775,29.571054,6.8333864,43.245865,14.027155,22.195286,5.664174,20.314133,-5.2069216,15.855487,2.1472263,13.828821,-0.70989996,12.736952,-2.6986756,12.466622,1.3403035,9.709613,-4.104854,11.194867,-0.7692179,10.743029,call_4f0dad5104b3_orig,human,train
1.1000000000000005,3.2263585963219406,-208.46901,137.97664,66.4854,25.16267,4.96207,43.805428,12.290485,21.079681,-4.7276998,19.66667,-4.5108604,14.700266,2.959525,13.5418005,-5.9590635,13.0215435,0.33561033,12.019934,-3.5049338,11.226371,-2.242334,13.004858,-0.95363665,14.499157,call_4f0dad5104b3_agudo,human,train
1.1000000000000005,3.2263585963219406,-219.92896,134.87196,76.439896,30.455204,2.6484141,35.47951,15.023148,28.130354,9.938063,22.050787,-1.5824584,18.380299,-4.763526,13.718996,6.945044,10.5734625,-6.0460787,12.924344,2.6574905,9.730883,-0.46144044,9.273031,-0.8001032,9.126626,call_4f0dad5104b3_grave,human,train
1.1000000000000005,3.2263585963219406,-190.33943,85.44877,34.531925,33.799843,6.002169,32.836266,7.1623034,18.516098,2.6832204,15.005644,-1.6583152,13.330557,0.77342105,10.670509,-0.3829388,10.525286,-1.5747318,10.624715,0.31721565,8.630703,-2.965224,9.781454,-1.6450597,9.880722,call_4f0dad5104b3_ruido,human,train
1.2300000000000004,3.28172168567388,-112.9554,115.98064,80.612335,53.800415,16.722534,38.7834,4.4633617,21.609549,-10.829672,19.217073,-7.008742,16.500652,-0.8194622,15.287239,-7.8036985,12.891129,-6.812471,9.757795,-2.2749574,8.648163,-7.3972282,8.84612,-4.6530027,9.5880165,call_51851f91f064_orig,human,train
1.2300000000000004,3.28172168567388,-83.93737,102.948425,84.42473,48.068996,7.8093185,38.94026,-3.580668,22.050217,-14.67816,19.356113,-6.3878274,15.011505,-6.498576,14.41706,-11.028795,10.250069,-1.9843303,10.856145,-6.5682607,10.596448,-4.369804,11.242217,-0.58882076,14.02725,call_51851f91f064_agudo,human,train
1.2300000000000004,3.28172168567388,-96.99803,93.46432,89.36583,51.289337,20.18571,32.48909,20.44933,21.855953,-6.020239,18.745268,-3.6270235,21.266275,-6.1501684,13.817698,3.9080806,8.949102,-13.368729,11.169362,0.68454164,8.894247,-6.5727334,8.621558,-2.2117648,8.176885,call_51851f91f064_grave,human,train
1.2300000000000004,3.28172168567388,-93.654236,72.7773,66.97972,44.626568,16.132114,29.918938,3.4105496,15.729792,-7.9679914,15.806637,-5.1407537,13.593379,-1.7766773,12.165723,-6.1267595,10.5903,-5.77561,8.188048,-2.71631,7.7442956,-6.037219,8.300609,-4.805568,8.716094,call_51851f91f064_ruido,human,train
1.6899999999999835,2.6824175663009666,-97.69905,114.37523,66.67946,39.43457,14.77544,24.21512,44.278923,30.797783,3.595343,18.688736,18.924269,19.260181,3.0794659,16.959997,1.1628878,13.673476,5.4561634,11.289436,-8.114,13.039551,2.6402407,9.011048,-0.21936332,9.981392,call_5273f6be303c_orig,human,train
1.6899999999999835,2.6824175663009666,-62.009365,96.92326,67.61199,32.536694,24.890905,27.76963,41.268723,21.418585,-0.36364746,19.439177,16.68393,18.87167,-11.012281,16.08824,4.235156,10.6134815,-9.604457,11.946949,0.427451,8.544394,3.4101515,10.80556,2.504901,9.330448,call_5273f6be303c_agudo,human,train
1.6899999999999835,2.6824175663009666,-81.74345,93.27095,72.87963,34.522514,-2.177985,19.263332,43.82598,29.020643,8.389633,16.949692,13.333847,15.117247,14.262578,16.448936,-1.3764073,14.855473,8.181141,10.04809,2.4282928,9.295933,-7.329096,11.714161,0.14033553,8.155513,call_5273f6be303c_grave,human,train
1.6899999999999835,2.6824175663009666,-87.724335,82.39278,54.292145,33.759747,18.054428,19.995695,36.154003,28.494316,6.977275,16.305613,16.810448,16.350655,4.469302,15.164789,0.99972117,12.2514105,3.767179,10.485759,-5.722659,11.795095,1.6679773,8.08947,0.8881721,8.899665,call_5273f6be303c_ruido,human,train
2.6399999999999864,3.9786600307312483,-59.905823,61.951683,57.627586,27.221704,-0.47090808,26.958113,29.47612,23.791489,-1.5372136,19.327147,9.887712,17.36525,-6.504864,12.174276,7.1533546,9.933431,-9.330989,11.449751,0.57477164,10.046822,-7.44743,10.020103,-2.5118487,7.8158555,call_52ba7c3bd761_orig,synthetic,train
2.6399999999999864,3.9786600307312483,-30.247202,50.832493,48.394653,20.831362,7.3687053,27.51235,18.707094,14.691296,-2.9514663,19.975605,-1.3613818,15.592489,-6.1362906,10.628639,-5.0162425,10.4522505,-10.264221,9.925866,-4.4348555,10.992149,-8.489672,8.312968,-1.6320821,8.92862,call_52ba7c3bd761_agudo,synthetic,train
2.6399999999999864,3.9786600307312483,-50.315155,47.025364,76.90881,23.624765,-16.733376,19.996738,45.322,24.766335,-6.7642794,12.474119,22.293716,14.0692425,-7.367977,12.874135,12.21644,10.409293,-3.331523,9.953703,2.9349494,11.170892,-1.4301267,7.523392,0.18281394,8.34106,call_52ba7c3bd761_grave,synthetic,train
2.6399999999999864,3.9786600307312483,-56.242645,56.937687,53.685104,24.379778,3.0733886,25.147116,28.707756,22.745754,0.48245758,18.07429,8.461552,16.575596,-5.146895,11.725875,5.7581615,9.341644,-7.5145235,11.0160675,-0.127112,9.583612,-6.414559,9.700248,-3.2425737,7.4151073,call_52ba7c3bd761_ruido,synthetic,train
6.439999999999991,7.616467094394875,-67.69116,81.883316,55.16511,32.81614,5.993873,32.023903,35.54506,24.993649,-3.314146,20.319944,10.084671,20.029545,-5.8032236,12.429712,8.475942,10.286244,-6.866638,12.635392,1.7631537,10.141082,-6.073885,10.890781,-0.6206589,10.07118,call_52bfee0220ab_orig,synthetic,train
6.439999999999991,7.616467094394875,-37.801342,58.017662,47.798767,24.541204,18.310795,33.81173,22.076653,16.361046,-7.67628,19.434227,-0.6324588,16.52285,-4.32576,12.425951,-3.2539067,12.497115,-8.726925,9.876743,-3.4727447,9.961505,-5.914277,10.390906,0.099416144,9.441942,call_52bfee0220ab_agudo,synthetic,train
6.439999999999991,7.616467094394875,-59.93253,53.62465,74.25365,28.381117,-13.604096,22.214615,53.055374,27.670351,-6.1411057,14.429661,18.809654,15.432739,-8.775173,15.107282,13.154603,10.967639,-4.3487673,10.469831,4.349976,10.364347,-1.6299543,8.768706,0.077984795,9.467234,call_52bfee0220ab_grave,synthetic,train
6.439999999999991,7.616467094394875,-64.09082,65.215965,51.64856,29.833736,8.29357,29.296064,33.053894,23.697212,-1.3333092,18.984953,9.1749935,18.93032,-3.5993028,11.886115,7.3096967,9.644005,-5.1060405,12.261738,0.46024275,9.538992,-4.9215484,10.425118,-0.8150567,9.7547455,call_52bfee0220ab_ruido,synthetic,train
2.9799999999999995,5.307311217044902,-52.578777,84.86363,59.640858,28.867155,13.904722,22.923494,26.342854,23.929005,2.8044553,16.097435,6.451475,17.812836,-7.852553,15.232915,0.4127655,13.298581,-13.025595,12.122255,-4.4324017,10.852267,-2.4114063,9.425508,-4.785202,8.449424,call_54a09817b7e2_orig,synthetic,train
2.9799999999999995,5.307311217044902,-32.42147,62.280533,55.256977,21.489634,15.905875,21.1992,22.441345,17.904028,-3.843632,20.288315,-6.1454897,14.27494,-11.3519,14.029208,-6.564373,10.916033,-11.528358,10.426201,3.1392713,9.472702,-5.825546,10.259363,3.5423963,8.064562,call_54a09817b7e2_agudo,synthetic,train
2.9799999999999995,5.307311217044902,-47.138794,57.84356,71.373886,24.647724,0.060666896,19.459286,39.33268,20.96241,1.1604879,11.250646,19.272154,15.300053,-8.324049,15.021801,6.592307,12.698445,-6.130406,9.3787,-4.238169,9.901262,-7.109619,10.167832,1.2408457,8.38598,call_54a09817b7e2_grave,synthetic,train
2.9799999999999995,5.307311217044902,-51.41103,72.84313,58.24814,27.80786,13.538095,21.091698,24.899837,23.189293,3.1933541,15.439082,5.5580006,17.230108,-6.975272,15.009385,0.48823896,12.71696,-12.380722,11.831606,-4.63565,10.488518,-2.1348073,8.952638,-4.4270153,8.144341,call_54a09817b7e2_ruido,synthetic,train
1.2800000000000011,1.7199935623923943,-118.569016,126.210335,74.241425,44.01625,23.2463,34.273266,2.8257902,18.686853,-2.103343,19.276587,-11.553215,16.153048,0.5249254,12.892411,-7.7442627,11.203277,-5.055666,9.939197,-2.0398219,9.718051,-7.746437,10.9396715,-2.1753142,9.976099,call_565b6523733e_orig,human,train
1.2800000000000011,1.7199935623923943,-82.423615,112.22409,83.011444,39.74613,13.812732,33.093475,-5.2685847,17.104431,-10.593909,20.3697,-8.923619,14.37566,0.5188825,13.687945,-12.2989855,10.895062,-0.585951,10.162479,-7.4592547,10.126527,-1.8724241,11.786826,-3.3856483,14.299325,call_565b6523733e_agudo,human,train
1.2800000000000011,1.7199935623923943,-94.94196,108.14071,77.067444,39.56905,25.317663,29.154053,13.737644,22.522081,0.6622697,16.64815,-4.11932,16.10725,-9.448564,13.295994,8.111483,11.9118805,-14.121513,10.213517,4.9027567,8.19372,-7.7360654,10.079792,0.20700502,8.039035,call_565b6523733e_grave,human,train
1.2800000000000011,1.7199935623923943,-105.65485,78.92737,60.78254,39.55897,21.07886,28.307793,2.5374184,15.0217705,-1.4182107,15.730563,-8.916656,13.544536,-0.44715706,11.036524,-5.8265557,9.735439,-4.464286,8.509094,-1.6767194,8.934591,-6.707653,9.458506,-2.5105953,9.167488,call_565b6523733e_ruido,human,train
1.7200000000000006,2.931850003742422,-80.66296,143.35939,38.843925,41.180874,1.158948,38.169746,-8.13008,21.58502,-3.247672,20.480413,5.6219187,15.777856,-7.824136,15.4269495,-1.8890435,11.420148,-6.9513335,12.0451565,-0.9595432,12.636941,-9.250765,13.952355,-1.8613768,14.443786,call_568b5e814bc3_orig,human,train
1.7200000000000006,2.931850003742422,-51.771137,128.57852,35.872444,36.252148,-0.24031901,39.72356,-16.287655,18.440426,3.1320174,18.729042,-4.0519447,15.190487,-6.626664,15.625058,-4.8932676,12.408578,-0.9971182,13.225226,-6.3824415,13.857334,-2.6168404,16.94127,-4.0620394,18.953606,call_568b5e814bc3_agudo,human,train
1.7200000000000006,2.931850003742422,-57.387497,122.71157,53.1647,38.252705,-2.5354424,31.065939,5.184973,26.462862,-19.347317,21.738493,14.034315,16.724276,-12.0463505,14.01375,4.935805,11.058635,-11.623264,9.997735,2.92377,10.705158,-7.960457,11.57437,-2.1360326,12.396384,call_568b5e814bc3_grave,human,train
1.7200000000000006,2.931850003742422,-77.790764,107.95188,31.874046,33.405518,3.214585,32.88261,-6.4782166,19.19175,-2.4174855,18.155369,5.0776815,14.488141,-5.9920754,14.436211,-2.0164094,10.391579,-5.9802494,11.260605,-1.3145679,12.112996,-8.24658,13.543238,-1.85183,14.289476,call_568b5e814bc3_ruido,human,train
3.5700000000000003,3.0505882857063646,-113.43839,115.25266,59.779305,38.26489,32.10894,45.32885,15.982631,23.141123,-8.500856,21.885601,-9.382376,16.894634,-5.6122284,15.052997,-2.0385613,10.893332,-5.8364415,11.348228,4.9617257,11.0689745,-3.7991385,10.823326,0.5226485,11.404502,call_569ffb0869eb,human,val
3.200000000000017,2.9568276779172464,13.0091505,45.66462,61.095737,33.06053,15.040218,26.719252,31.536955,32.997677,-6.5226426,21.907764,14.300428,19.786722,-10.227717,11.984105,3.1210368,14.480826,-16.726204,11.411491,0.45381653,8.781151,-8.057247,10.623345,-2.9612942,10.377613,call_56f58de34ea0_orig,synthetic,train
3.200000000000017,2.9568276779172464,37.29418,33.672348,51.70582,28.28477,21.255947,28.204151,15.925353,21.4781,-6.5199175,23.251554,-3.7209988,14.636622,-13.557823,15.053167,-8.530731,13.956558,-11.377878,8.920643,0.7852833,9.25384,-9.306786,9.548017,3.5571237,7.5269766,call_56f58de34ea0_agudo,synthetic,train
3.200000000000017,2.9568276779172464,13.598593,31.810215,75.1309,25.756975,-3.645451,19.739176,48.379883,32.73765,-10.186298,13.305722,23.02547,16.203999,-6.0951843,16.253815,9.100128,10.20911,-6.921241,11.015394,-5.414549,8.841149,-3.1859093,7.093623,-2.5788717,9.1077585,call_56f58de34ea0_grave,synthetic,train
3.200000000000017,2.9568276779172464,13.39251,43.697693,60.212807,32.387356,16.096647,26.34596,30.734451,32.53189,-5.81942,21.464508,13.48973,19.673515,-9.800516,11.950369,2.674138,14.419462,-16.502094,11.296723,0.2205734,8.686895,-7.760644,10.468663,-3.013043,10.360532,call_56f58de34ea0_ruido,synthetic,train
4.940000000000005,8.574797383787587,-66.03911,105.872696,51.195267,28.533865,19.43849,22.521896,28.346863,25.94468,-5.3924885,15.769381,0.6303288,16.521484,-8.7695675,18.116625,3.152235,13.372822,-14.202945,12.095613,-1.8250327,11.8902,-1.6948707,9.229781,-5.652748,9.857513,call_578504f9f39e_orig,synthetic,train
4.940000000000005,8.574797383787587,-42.45843,72.45772,45.67871,21.924362,23.248817,23.417694,19.62148,19.326635,-12.733744,16.85135,-8.714499,15.86246,-8.720909,15.01558,-7.4261584,12.365459,-12.170944,11.264309,5.0993013,10.901156,-7.2180157,9.957239,4.6578455,8.158165,call_578504f9f39e_agudo,synthetic,train
4.940000000000005,8.574797383787587,-59.523357,68.54359,64.37645,24.058666,1.1661533,15.856721,47.08146,22.952978,-1.4521906,13.914343,14.525675,12.862236,-12.898403,16.559519,8.495558,13.730634,-7.204646,10.200785,-6.8791037,11.954884,-4.95148,9.49648,0.7466186,8.166515,call_578504f9f39e_grave,synthetic,train
4.940000000000005,8.574797383787587,-64.168335,82.402245,48.614227,26.69673,19.397392,20.75087,27.608486,25.292395,-4.0136867,14.863257,0.80635786,15.750613,-7.6526012,17.563526,2.542261,12.58462,-12.979055,11.858135,-2.0015323,11.205057,-1.5112258,8.891066,-5.288006,9.579836,call_578504f9f39e_ruido,synthetic,train
2.700000000000003,3.9913288284949067,-89.90644,126.24098,77.43241,37.432785,29.121315,27.31742,8.25988,28.261911,-0.18775064,15.985472,8.700095,17.144598,-1.3676581,11.814065,-4.6443768,11.92936,-10.31824,11.850722,2.416604,10.212222,1.9573424,9.084874,-0.77366066,9.771281,call_57f113803718_orig,human,train
