anon_id,label,split,duracion_s,silencio_pct,c0_voz_db,c0_silencio_db,c0_snr_db,c0_ceros_pct,c0_saturado_pct,c0_dc,c0_valores_distintos,c0_pico,c0_voz_graves_pct,c0_voz_agudos_pct,c0_voz_centroide_hz,c0_silencio_graves_pct,c0_silencio_agudos_pct,c0_silencio_centroide_hz,c0_silencio_inclinacion_db,c1_voz_db,c1_silencio_db,c1_snr_db,c1_ceros_pct,c1_saturado_pct,c1_dc,c1_valores_distintos,c1_pico,c1_voz_graves_pct,c1_voz_agudos_pct,c1_voz_centroide_hz,c1_silencio_graves_pct,c1_silencio_agudos_pct,c1_silencio_centroide_hz,c1_silencio_inclinacion_db,c0_eco_db,agente_pct,agente_turnos_min,agente_turno_mediana_s,agente_latencia_mediana_s,agente_interrupciones_min,llamante_latencia_mediana_s
call_4b1bec58d02d,synthetic,train,213.5,31.025702576112412,-13.55042,-35.21388,21.66346,0.08605088702235625,0.0613073317710077,-2.693430913348946,255,32124,65.4969,0.014857101,356.3504828535735,64.204735,0.0075703696,336.65025516322925,25.556297,-22.77071,-59.81752,37.04681,5.267597500750115,0.0,-1.9917892271662763,247,29052,24.921991,0.0036914146,576.2811200128876,52.37612,0.09702782,567.4814228841403,16.875786,-0.26891327,33.70491803278688,4.49648711943794,4.209999999999997,1.3199999999999967,0.0,-0.09999999999999432
call_4baef170cf46,human,train,150.9,11.318754141815772,-24.46993,-72.243645,47.773712,0.6952576112412178,0.0,2.070941020543406,243,30076,21.257818,0.3150724,868.3545725958913,8.384818,0.10404474,469.67131978889387,24.907639,-22.191313,-58.620926,36.42961,5.948477751756441,0.0,-1.8497514910536779,251,30076,24.089865,0.0039249053,595.0249005161938,51.22332,0.09717212,611.473827825025,15.8609085,0.0,54.274353876739525,7.952286282306162,2.7399999999999998,1.3499999999999996,0.3976143141153081,0.8200000000000074
call_4c278007298d,human,train,130.76,9.590088712144388,-23.666126,-72.243645,48.57752,0.24720893141945774,0.0,4.027779902110737,233,21884,26.637577,0.055022847,479.47097327425143,25.597319,3.3057792,927.6880863925502,8.886871,-22.411938,-59.82995,37.41801,5.657894736842105,0.0,-2.1372705720403795,246,29052,22.186066,0.0037494772,611.469176242285,63.06136,0.09647658,500.25162505296584,16.678604,0.0,51.7589476904252,6.4239828693790155,4.510000000000005,1.150000000000001,0.0,0.8999999999999915
call_4c8c40f7c2fd,human,train,154.62,21.264956021213298,-14.202215,-72.243645,58.041428,0.2208797934906991,0.012592343854936197,5.589933385073082,253,32124,18.898897,0.03475223,463.2309091378831,16.189423,4.042019,1455.348521860411,4.5509872,-22.668913,-59.15277,36.483856,5.173377331878543,0.0,-2.2071853576510154,247,31100,21.489134,0.003630666,608.1856107681068,53.628468,0.09179038,535.5629658136452,16.909546,0.0,49.86418315871172,8.537058595265814,3.7400000000000055,1.1600000000000037,0.38804811796662786,1.8600000000000003
call_4cd5b14fbe3c,synthetic,train,140.74,12.945857609776892,-16.170956,-72.243645,56.07269,0.18180570801317233,0.0005744485294117647,3.047978541992326,252,32124,19.917625,0.018477052,631.7678220032888,8.053663,13.98335,1935.6633998399673,0.67879486,-21.819504,-58.236794,36.41729,4.4045005488474205,0.0,-1.861340947847094,247,29052,21.282682,0.0033967947,616.7752812838764,50.656906,0.0787393,575.3983041348629,17.550514,0.0,51.51342901804746,7.2474065652977115,2.780000000000001,1.2199999999999989,0.4263180332528066,0.4599999999999973
call_4d8129939686,synthetic,train,150.96,21.793852676205617,-16.750877,-72.243645,55.492767,0.25341945288753803,0.0008941344778254651,4.520989003709592,252,32124,18.772528,0.023679443,642.5313164085093,8.163026,13.912667,1937.2928699682461,0.58516693,-21.919737,-60.2563,38.336563,5.945288753799392,0.0,-2.1619998675145733,249,29052,21.01011,0.003503562,629.0958946992674,52.435635,0.10613904,578.236535518474,15.657639,0.0,51.828298887122386,8.744038155802862,2.5500000000000043,1.4000000000000057,0.794912559618442,2.5799999999999983
call_4e60206f7e8a,human,train,99.98,13.622724544908982,-21.808483,-72.243645,50.43516,0.5699339207048458,0.00037741545893719806,3.916388277655531,250,32124,16.151405,0.18283017,729.2216737015486,21.119184,5.854193,1245.4713730798098,5.4290466,-21.809675,-59.2212,37.411522,6.511563876651982,0.0,-1.8452890578115624,241,25980,21.19614,0.0036492802,606.9634839564745,52.63923,0.093993455,561.5583264425034,16.783058,0.0,45.709141828365674,9.601920384076815,2.62,0.9899999999999967,1.2002400480096018,0.9699999999999989
call_4e9cec0da4ea,synthetic,train,136.52,19.26457661881043,-15.355141,-72.243645,56.888504,0.11406844106463879,0.0,3.060606504541459,236,31100,72.95482,0.010369261,280.7655264451946,8.113455,13.865264,1934.3655094567002,0.6467514,-22.65337,-60.322018,37.668648,5.683460076045628,0.0,-2.1664188397304422,240,24956,21.640957,0.0034782956,601.1199044803063,53.4834,0.10399023,558.7606034594254,15.951927,0.0,47.20187518312337,8.789920890711983,2.7899999999999934,1.460000000000008,0.8789920890711982,2.7200000000000006
call_4f0dad5104b3,human,train,151.94,5.015055284980914,-26.299015,-67.02739,40.728374,0.707032595679063,0.0,1.1013228906147163,246,30076,19.71317,0.017022992,604.9088380098651,40.069965,1.7754022,623.240297236961,12.26786,-22.847288,-59.551247,36.703957,5.812103216916288,0.0,-2.1899039094379362,237,23932,22.157167,0.003642035,594.3073222122124,49.740517,0.097023316,560.5426381727405,17.06752,-5.216255,55.73252599710411,9.872318020271159,3.0800000000000125,-0.12000000000000455,4.738712649730156,-1.3200000000000074
call_51851f91f064,human,train,131.2,10.59451219512195,-22.877655,-72.243645,49.36599,0.07194244604316546,0.0029580922840275695,5.281753048780488,248,32124,21.411634,0.030763602,569.3143319146201,29.360613,4.0902295,956.1622172513689,8.429184,-21.471298,-59.79431,38.323013,5.364208633093525,0.00047758532857870606,-2.2984451219512194,252,32124,22.961319,0.00393695,599.8376945813054,51.65723,0.105505966,571.1780101488547,16.729828,0.0,59.84756097560973,7.317073170731708,4.75,1.490000000000002,0.0,0.8800000000000026
call_5273f6be303c,human,train,164.14,12.556354331668087,-22.569286,-72.243645,49.67436,0.0,0.0010894828588030217,4.974503472645303,233,32124,19.803413,0.03951776,487.22232954992404,29.695923,7.3027787,1269.6036415422866,4.5017853,-22.302896,-59.858047,37.555153,5.206210577389617,0.0,-2.221838065066407,243,28028,22.680428,0.003522173,599.8182808979122,49.89403,0.09012754,552.2551602318829,17.273476,0.0,58.41354940904109,8.041915438040698,2.940000000000005,1.3400000000000034,0.0,1.0399999999999991
call_52ba7c3bd761,synthetic,train,145.34,18.24678340443099,-21.431927,-43.752026,22.320099,0.20503490306798203,0.0,-1.1430817393697537,236,22908,34.99693,0.005221907,557.5273489341138,81.411224,0.009195927,233.56035660900122,30.598976,-21.899889,-58.47956,36.579674,4.58241224741821,0.0,-1.9364730975643318,250,30076,22.191301,0.0035867966,603.9769275425124,53.88988,0.09169736,572.0389967525055,16.398552,-0.0008430481,48.56199256914819,7.4308517957891835,4.249999999999993,1.8400000000000034,0.0,1.8599999999999994
call_52bfee0220ab,synthetic,train,164.46,20.88053326036726,-22.06948,-72.243645,50.174164,0.27264024228216993,0.0,3.867019336008756,235,23932,35.287914,0.005355209,547.7258933907568,8.343701,13.748912,1925.0049621085573,0.72506714,-22.189762,-57.637558,35.447796,4.33275941773654,0.0,-1.8214277027848718,238,24956,23.608913,0.0035144922,589.9898425087289,46.474876,0.08411052,618.7001746424019,16.516968,0.0,39.66922047914386,7.296607077708865,2.169999999999998,1.9199999999999982,0.36483035388544327,3.700000000000003
call_54a09817b7e2,synthetic,train,124.62,22.805227892794093,-12.326293,-72.243645,59.91735,0.2071613615471567,0.09607686148919135,3.0276721232546944,241,32124,67.400475,0.013885967,327.4823629259264,7.9330764,13.836721,1939.0971784945139,0.6108093,-22.150291,-59.138817,36.988525,5.463606015156647,0.00041295011562603244,-2.169410006419515,265,32124,22.04097,0.004103669,618.0594729070307,47.17084,0.086589746,603.2433949145266,16.708565,0.0,48.57968223399134,9.1478093403948,3.299999999999997,1.4200000000000017,0.9629272989889264,2.289999999999999
call_565b6523733e,human,train,123.96,9.632038560826073,-22.670227,-72.243645,49.573418,0.41771794093321746,0.0,5.133248628589867,238,30076,21.202686,0.07037324,550.4329677780319,10.062381,2.3782828,1232.4351537943596,6.2056274,-22.293596,-59.51058,37.21698,5.476397365969074,0.0,-2.19581316553727,245,29052,20.096157,0.0034528521,617.3718142195851,52.061756,0.090070754,531.4952043353843,17.655685,0.0,58.567279767667,9.196515004840272,2.8800000000000003,1.009999999999998,1.4520813165537272,1.0999999999999988
call_568b5e814bc3,human,train,153.6,15.911458333333334,-15.778241,-72.243645,56.465405,0.328866612111293,0.06405979799589087,4.175367838541667,250,32124,11.509567,0.0754335,929.2095456219158,7.362761,2.7696295,1344.0414648420324,7.2417297,-22.02468,-59.376076,37.351395,6.288870703764321,0.000312578144536134,-2.23822265625,254,32124,19.345736,0.0033966869,638.3229247641258,48.916527,0.11047473,613.8105025387803,15.322922,0.0,52.07031249999999,7.421875,3.8000000000000007,0.4199999999999875,1.5625,0.8799999999999955
call_569ffb0869eb,human,val,134.38,18.96096889418068,-25.270737,-72.243645,46.972908,0.39786497120262165,0.0,5.927961750260455,210,18812,26.580193,0.07362756,576.912797209058,19.219463,3.8585303,1279.3115240129216,6.744194,-22.186129,-59.395035,37.208908,6.0773751704785175,0.0,-2.159789403184998,239,25980,22.565706,0.0034887167,599.8924370343102,55.778816,0.08126672,523.483807564923,17.952316,0.0,49.546063402292006,5.804435183807115,5.180000000000007,1.2300000000000004,0.0,-2.540000000000001
call_56f58de34ea0,synthetic,train,159.18,21.108100892071867,-15.929815,-41.470585,25.54077,0.9899590400261905,0.00045290060190489995,-1.6363927629099133,253,32124,18.071245,0.024696203,646.6546859967196,81.3398,0.009045753,234.6340393741882,30.488403,-22.05518,-58.639812,36.584633,4.894735471486129,0.0,-1.8236399045106169,242,27004,20.831608,0.0035143967,614.1070590640298,49.612675,0.08766311,595.4314131925064,16.461525,0.1756134,52.43120995099889,7.538635506973238,3.0200000000000045,1.5999999999999943,0.3769317753486619,2.1400000000000006
call_578504f9f39e,synthetic,train,147.56,15.261588506370291,-12.503277,-72.243645,59.740368,0.7149200710479574,0.07043650793650794,2.2661934128490104,255,32124,66.35942,0.014870464,349.83816200231803,8.350293,13.583846,1928.4865616431598,0.6124115,-22.497456,-60.063267,37.56581,5.792073712255773,0.0,-2.1438092979127137,238,23932,23.773636,0.003376325,588.4320582040607,53.920166,0.081587,530.8743887359781,18.019272,0.0,52.06017891027378,6.912442396313364,3.740000000000009,1.4900000000000055,0.0,2.4399999999999977
call_57f113803718,human,train,173.08,17.587242893459674,-23.547535,-65.66542,42.117886,0.3055190538764783,0.0,1.325531546105847,223,18812,15.148027,0.15562183,545.4375050313346,42.956215,1.6769825,660.624529187736,8.889442,-23.094818,-60.063267,36.96845,5.553137319316689,0.0,-2.1652443956551886,240,25980,23.647955,0.0033982843,591.96081866594,51.79189,0.087797746,547.9029233514932,17.430542,0.70329285,57.302981280332745,7.279870580078576,4.8600000000000065,1.4199999999999982,0.0,1.779999999999994
call_5823cd70919d,synthetic,train,145.54,27.607530575786726,-19.916033,-72.243645,52.327614,0.1639497262319562,0.0,4.449371306857222,246,28028,18.195107,0.0036820956,619.8102083783943,8.14854,13.799633,1938.5145977237032,0.5412674,-22.06439,-60.16123,38.09684,5.639310602289696,0.0,-2.0955785351106226,248,31100,19.910524,0.0034443603,621.195026498483,50.537323,0.098052405,582.9736236096352,16.340012,0.0,42.80610141541846,8.245155970867117,2.469999999999999,1.3799999999999955,1.2367733956300675,3.610000000000001
call_58a0f7394bc3,synthetic,train,149.58,18.946383206311005,-15.61597,-72.243645,56.627674,0.1058574453069866,0.0008491847826086956,3.828275839015911,240,32124,42.70625,0.0030652739,504.42058050192543,8.240955,13.860225,1930.84391183987,0.60388184,-22.511654,-58.207783,35.69613,4.577893436838391,0.0,-1.7946516914025938,243,24956,22.648924,0.003754198,609.8169861443934,48.318962,0.0747321,572.6397087384577,17.895844,0.0,43.37478272496322,7.621339751303649,2.9000000000000004,1.1700000000000017,0.8022462896109105,2.719999999999999
call_58ed2170e352,human,val,133.64,13.020053876085006,-24.182055,-72.243645,48.061592,0.40229885057471265,0.0,5.579788985333733,222,24956,21.771069,0.03385679,579.973235376775,24.101679,6.2006755,1222.2568376088216,6.1174545,-22.602625,-57.832394,35.229767,4.5136494252873565,0.0,-1.9122193953906017,239,24956,22.594381,0.0033351574,607.2948642415649,48.222126,0.08021217,613.9099134131509,16.87378,0.0,57.153546842262806,9.428314875785693,3.2799999999999976,1.1300000000000026,0.8979347500748279,1.0200000000000014
call_5a6307557d57,human,train,144.06,11.245314452311538,-14.8113365,-69.81413,55.002796,0.1851851851851852,0.039503386004514675,3.395644176037762,241,32124,11.2413435,0.04126145,611.3897276036738,32.321182,1.5611854,1042.6198394188605,8.898651,-21.85331,-59.095245,37.241936,5.003086419753086,0.0,-1.9516494863251423,248,28028,21.15127,0.003623732,605.1004321851094,44.992294,0.091020204,617.9879619596062,16.54766,-2.429512,55.19922254616133,7.0803831736776335,3.819999999999993,1.1200000000000045,0.4164931278633902,1.0
call_5a7a7e3c9588,synthetic,train,145.16,20.983742077707358,-19.146896,-45.629498,26.482601,0.32953053184504266,0.0,-1.2327362909892532,244,28028,44.323933,0.02617838,462.9276888161732,59.899628,0.019010665,409.8408642979459,22.97609,-21.960796,-60.578644,38.617847,5.984487852921864,0.0,-2.117143152383577,251,31100,21.524511,0.0032486657,612.5957701508321,51.520214,0.0962861,540.5322836051699,17.885468,-0.2468338,40.396803527142474,5.786718104160926,4.070000000000008,1.7800000000000011,0.0,3.719999999999999
call_5c9d19646f57,human,train,65.64,1.5080362583790372,-26.909512,nan,nan,nan,0.0,1.7198202315661182,233,21884,12.288463,0.0057904026,608.2089681446785,26.293463,10.597434,1452.1034677106975,2.9293442,-22.521906,nan,nan,nan,0.0,-2.0725243753808655,232,21884,21.91194,0.003384186,588.5080217426531,63.31602,0.1111675,406.65743585331404,16.601494,nan,63.040828762949445,10.054844606946983,2.74,0.3999999999999986,3.6563071297989027,-2.3200000000000003
call_5d86f0ca06aa,synthetic,train,129.04,20.582861903285803,-16.028278,-42.961815,26.933537,0.12330514257745398,0.0,-1.6005928394296343,250,31100,19.041569,0.022597965,615.9222924824696,82.7168,0.00898596,227.34276931694492,30.478226,-22.393759,-57.824177,35.43042,4.315209359895708,0.0,-1.9581680099194048,235,23932,23.01114,0.003512692,585.9436871311943,47.057186,0.07711785,620.1856761021002,17.1111,-0.17708969,53.797272163670165,7.439553626782393,3.799999999999997,1.3999999999999915,0.0,3.1400000000000006
call_5e4539a471f6,synthetic,val,96.24,50.509143807148796,-17.149862,-35.32216,18.172297,0.04268668998148529,0.0025080256821829855,-2.247854322527016,248,32124,56.177094,0.021196121,452.3620206959545,17.727385,0.014315738,640.3860460999883,26.04094,-22.422344,-58.64929,36.226944,4.736165398066242,0.0,-1.6481348711554447,232,24956,27.094067,0.0033204136,571.2676963815695,43.14451,0.0983541,741.8863969243381,14.470535,0.29252243,12.88445552784705,3.117206982543641,2.96,0.3999999999999986,0.0,1.7800000000000011
call_5f7a4b3e8ca9,human,train,111.84,16.61290683118741,-23.797358,-72.243645,48.44629,0.417117983840042,0.0,4.800375536480686,219,15996,46.79848,0.09868284,394.5932741370071,3.859638,64.154945,3267.7219667339555,-16.09497,-21.71204,-59.303112,37.591072,6.305209265401408,0.0,-2.1149141630901287,244,27004,17.4894,0.0038605495,627.912296255303,55.43222,0.07727159,518.1241909909837,18.597984,0.0,50.697424892703886,8.047210300429184,2.6799999999999997,1.3399999999999963,1.0729613733905579,-1.9200000000000017
call_6058d9c5c82f,synthetic,val,153.18,17.05183444313879,-16.720856,-72.243645,55.52279,0.11485451761102604,0.003686122567671067,4.491222744483614,241,32124,25.55197,0.006204314,637.7720439690814,8.062034,13.901646,1941.6216974787937,0.53767395,-22.782259,-59.959446,37.177185,5.504402756508423,0.0,-2.16789071680376,240,25980,22.158646,0.0034932455,599.5178675555087,73.701004,0.048220247,405.284700914021,18.142494,0.0,53.88431910171035,10.18409714061888,2.8500000000000028,1.5,0.39169604386995693,1.8200000000000003
call_60ffdefc5f5a,human,train,211.48,13.01299177227161,-20.378197,-72.243645,51.865448,0.22074954918944947,0.0,6.15375212786079,233,21884,54.751225,0.5110442,429.75203158267243,8.982845,4.205778,1718.755308410422,3.099884,-21.884977,-58.375916,36.490936,4.692517680403708,0.0,-1.9348709097787025,251,31100,20.977613,0.003873497,609.2079457401322,45.96793,0.11053537,652.2802483734029,15.017899,0.0,65.69888405522981,8.227728390391526,3.8799999999999955,1.240000000000002,0.0,1.0500000000000043
call_624a4731ab56,human,train,183.52,8.151631974716652,-27.9023,-72.243645,44.341347,2.18417600414442,0.0,3.4443684612031387,202,10876,17.910526,0.036531657,577.0326092385134,12.091854,1.4059243,982.6338906615222,12.573418,-22.864801,-58.380375,35.51557,6.02444873369597,0.0,-1.890545989537925,241,24956,25.589632,0.0036538881,589.1673766609073,50.429672,0.104729086,654.0009609876315,14.723351,0.0,44.77986050566698,9.481255448997384,2.1000000000000085,-0.4000000000000057,3.269398430688753,0.5200000000000102
call_63a156c6b8d9,human,train,122.26,18.665139865859643,-15.379386,-72.243645,56.864258,0.04382120946538125,0.004348906560636183,2.363319973826272,241,32124,32.01538,0.05934908,392.0240046031067,16.894886,7.2705193,1143.1025388803973,6.243004,-21.733665,-59.242893,37.509228,5.197743207712533,0.0,-2.1748977588745295,250,30076,22.970991,0.0032596579,592.755545760533,39.763752,0.042698003,750.2569711730982,18.446663,0.0,54.63765745133322,9.324390642892196,2.5999999999999943,1.3900000000000006,0.0,1.2800000000000082
call_64637c20ee66,human,val,146.64,12.349887479541735,-24.315853,-72.163,47.84715,0.4845422732072971,0.0011301989150090416,3.560300736497545,253,32124,12.493157,0.19030544,713.3376598636693,19.324373,4.9912705,1125.874709215712,7.373993,-22.387814,-57.894844,35.50703,4.5244652434100185,0.0,-1.9449877250409164,239,25980,20.358023,0.0036301585,590.2105135493664,46.745274,0.09522617,672.1757012273471,15.296928,-0.0806427,53.573376977632286,11.456628477905074,2.8900000000000023,0.7000000000000002,2.4549918166939446,-1.0499999999999972
call_65a7cdefc22d,human,train,131.78,13.90195780846866,-18.601383,-62.80117,44.199787,0.42303493449781665,0.02368722040620199,0.4297086052511762,254,32124,5.582815,0.042951096,946.292516688921,14.131343,2.4010682,1273.708013869967,7.532028,-21.75034,-59.30725,37.55691,6.3516648471615715,0.0,-2.216649908939141,250,30076,19.357916,0.0034996106,619.6384665819676,50.162907,0.08340443,544.4680701145223,17.480057,-2.1609573,58.354833813932316,9.561390195780847,3.0600000000000023,0.12999999999999545,2.2765214751859157,-1.5099999999999993
call_6756c4a91509,synthetic,train,184.58,22.071662693682956,-12.772484,-72.243645,59.47116,0.13868476523307938,0.06163649356836589,3.20316935746018,247,32124,63.72325,0.016109172,352.6053271177934,82.48484,0.019450007,260.876389759411,15.424736,-22.000664,-58.72583,36.725166,4.716202492030228,0.0,-1.8205568046375555,260,30076,19.139307,0.0033699537,601.8581478451205,50.664917,0.08890043,583.8256586362241,16.568512,0.0,47.16654025354858,8.12655759020479,2.3200000000000074,1.4199999999999982,0.9751869108245746,3.5599999999999987
call_678ee1dd2242,human,val,166.7,14.949010197960408,-26.840813,-72.243645,45.402832,0.32152889245585875,0.0,5.807210557888422,215,18812,45.098324,0.038242955,435.89184295718525,25.469767,6.3796124,1404.3898535077783,4.2485123,-22.593231,-60.26403,37.6708,5.76795746388443,0.0,-1.9885632873425314,233,21884,25.027252,0.0033927532,574.7080633220179,51.864017,0.10611963,616.470072203065,14.575508,0.0,47.546490701859625,6.47870425914817,4.080000000000004,1.8900000000000006,0.0,1.480000000000004
call_68544c09a58b,synthetic,train,158.86,41.39486025431197,-13.715282,-72.243645,58.528362,0.684497955630238,0.0020833333333333333,5.328364597759033,254,32124,15.835026,0.0034808582,584.2858267848075,8.331301,13.830249,1930.8690719465503,0.63571167,-22.103123,-59.474586,37.371464,5.368585326538409,0.0,-2.101759410801964,237,23932,19.22896,0.0032264467,628.000427042849,50.097733,0.08855139,560.2741681617247,17.304764,0.0,43.47223970791892,7.931512023165051,2.1599999999999966,1.6600000000000001,0.0,1.6999999999999957
call_6971b2685c1d,human,val,97.42,17.799091562307535,-30.594082,-72.243645,41.649563,0.30493299403830765,0.0,5.044590433175939,175,7164,39.466213,0.22683838,442.89529545775434,27.291267,6.619722,1320.1643054112603,4.040642,-22.424335,-59.467445,37.04311,5.30857344704042,0.0,-1.9847053993019914,241,24956,25.058796,0.003782743,603.8454500748824,47.970467,0.120915145,680.741364301754,14.416054,0.7915039,53.21289262985014,6.774789570929994,4.0600000000000005,2.039999999999999,0.0,1.7199999999999989
call_6afd8cabf618,synthetic,train,152.04,20.73122204682978,-12.89442,-43.03279,30.13837,0.2442912776909715,0.012701638511367967,-1.4645981320705077,255,32124,42.342434,0.0037378075,507.2940872863342,81.94102,0.008794977,230.3366424411802,30.587204,-22.488707,-58.990753,36.502045,4.994487583181973,0.00017118597644480963,-1.8382744672454616,254,32124,21.649538,0.0035506424,595.1662530985133,44.924328,0.10652554,711.1391495503271,14.033478,0.025470734,48.02683504340963,8.287292817679559,2.9200000000000017,1.610000000000003,0.0,2.1799999999999926
call_6b0cc9c966a1,human,train,153.0,11.392075163398694,-25.313587,-70.48338,45.169796,0.28614663042620786,0.0,4.1452156862745095,221,24956,13.890712,0.113532096,1016.449135488149,14.429723,3.8271236,1398.2441805766755,6.6645126,-21.77803,-59.077545,37.299515,5.161396739793028,0.0,-2.095735294117647,248,29052,20.256311,0.0032740782,596.4455702999977,51.707993,0.084790565,575.1949958111097,17.290367,-1.7602615,56.45751633986928,10.19607843137255,2.3399999999999928,1.2800000000000011,0.3921568627450981,0.3400000000000034
call_6b31fbd81fc3,synthetic,train,162.5,42.57238461538462,-16.972351,-36.77074,19.79839,0.11545946180351654,0.0,-0.9588184615384615,252,31100,20.01332,0.0037767198,584.9078777177657,18.142574,0.017223146,640.448239423011,25.50785,-22.461369,-58.519646,36.058277,4.759676279856389,0.0,-1.7583107692307691,235,21884,26.806978,0.003837869,572.6633140922263,49.367523,0.09620235,633.4160286284394,15.506462,-0.40303802,29.095384615384614,3.692307692307692,4.3100000000000005,1.0400000000000063,0.0,-2.62
call_6b6499e4474f,synthetic,train,139.18,22.919959764333957,-13.340034,-72.243645,58.90361,1.0768025078369907,0.003226639132679401,2.673728265555396,255,32124,22.416603,0.032387167,829.4713841759018,8.53223,13.74599,1927.774814992353,0.62187195,-21.41003,-57.80315,36.39312,4.568965517241379,0.0,-1.8509843368300043,250,30076,21.037453,0.0033925807,623.7363975857409,48.083088,0.09514219,619.489867518491,15.894402,0.0,42.90846385974997,5.604253484696076,3.6400000000000006,2.1400000000000006,0.0,3.6099999999999994
call_6c8d4490f8d7,synthetic,val,129.44,12.561804697156983,-14.705072,-72.243645,57.538574,0.32441574415744157,0.009033449168499234,1.8291370519159456,254,32124,55.83803,0.021648323,462.4451907874108,7.9141984,13.790548,1934.364426403431,0.70999146,-22.529783,-58.650173,36.12039,4.947724477244773,0.0,-2.2103986402966624,236,21884,24.841412,0.0039863638,581.7963459009549,53.726463,0.080774195,545.4467819829332,17.88218,0.0,48.0222496909765,7.416563658838072,2.99,1.7199999999999989,0.4635352286773795,1.7399999999999949
call_6d88a2e95795,human,train,153.5,9.433143322475571,-24.943686,-72.243645,47.299957,0.3444435811773237,0.0,4.736830618892508,222,16764,22.081764,0.080921,655.9802461493427,14.835145,6.612568,762.278253421009,2.856575,-21.994436,-57.657326,35.662888,4.457048144407324,0.0,-1.898527687296417,246,28028,18.954536,0.0034194416,613.3630961247474,46.131092,0.08716991,595.8182398939362,16.76239,0.0,58.59283387622153,10.162866449511402,2.9800000000000004,1.0799999999999983,1.5635179153094463,-1.7399999999999993
call_6dfa70c50ea5,synthetic,train,131.88,32.620374582954206,-15.429239,-33.917408,18.488169,0.2033949523184119,0.0009040474203006861,-1.4977820746132848,254,32124,18.111738,0.0038243197,570.2369127261713,16.070688,0.012814874,654.2317381731826,26.257988,-22.663517,-58.356895,35.69338,4.626363472591077,0.0,-1.7848081589323628,241,28028,21.805159,0.0037169957,600.2810568746843,50.104214,0.08274469,580.9591664497208,17.151138,-1.3212852,30.603579011222315,6.369426751592357,2.3000000000000003,1.6000000000000014,0.9099181073703367,-0.6599999999999966
call_6e83cb807322,human,train,165.04,11.669898206495395,-21.637152,-72.243645,50.60649,0.38875908618899274,0.0,1.85379301987397,241,25980,20.265722,0.056216646,623.7732382391857,32.052544,9.648569,1433.3619249646663,1.8890533,-22.415878,-60.467308,38.05143,6.1747144340602285,0.0,-2.1333888754241395,243,25980,19.756859,0.003519203,612.6740669382817,59.161217,0.10628876,510.4044749671438,16.49176,0.0,52.12069801260299,6.543868153174988,4.260000000000007,1.3399999999999999,0.0,0.9399999999999977
call_70101b573bb2,synthetic,train,163.68,20.39345063538612,-23.029999,-72.243645,49.213646,0.08987417615338526,0.0,3.8118187927663736,201,16764,36.66665,0.0049579297,525.5193867041193,66.61608,0.013578053,344.239418716926,15.745132,-22.311035,-58.888096,36.57706,4.669712402636309,0.0,-1.8165108748778103,240,27004,20.152975,0.0036169004,615.4685074657009,17.124813,0.01130162,600.3435221108272,20.362152,0.0,41.2878787878788,9.530791788856304,1.4800000000000004,1.4200000000000017,1.4662756598240467,2.1699999999999946
call_70de89818ee5,synthetic,train,170.0,22.400000000000002,-21.803553,-42.882538,21.078985,0.07878151260504201,0.0,-1.5677176470588234,235,25980,30.11071,0.0046838117,591.7486228905651,81.19428,0.008113053,235.9416651456615,30.97387,-22.403975,-59.480328,37.076355,5.10733981092437,0.0,-1.8256735294117648,248,29052,23.158264,0.0035229798,604.0810057149141,10.32908,0.015981745,774.270964425537,24.481407,0.11476517,37.28235294117647,6.352941176470588,2.9399999999999955,1.6300000000000026,0.7058823529411764,2.9000000000000057
call_716d56beca2a,human,train,211.42,10.576104436666352,-26.355238,-70.06959,43.714348,0.13416815742397137,0.0,3.443292971336676,219,23932,18.715284,0.08820145,918.9889001629497,20.470285,3.08575,1144.8049636583705,8.456039,-21.54457,-59.697414,38.152843,5.360017889087657,0.0,-2.1641661148424935,249,31100,22.945696,0.0034889611,598.5176697991617,52.285793,0.097504124,552.2308969683337,16.482002,-2.174057,61.3565414814114,9.081449247942485,3.5899999999999963,1.1199999999999974,0.8513858669946079,0.020000000000003126
call_71fec5a6b017,synthetic,train,101.24,20.584749111023314,-21.401379,-72.243645,50.842266,0.14395393474088292,0.0,4.277252074278941,215,19836,36.64138,0.004544288,533.5692877838775,8.2007065,13.754487,1934.8743830996982,0.6143036,-22.436714,-58.97715,36.540436,4.804462571976967,0.0,-1.8927696562623468,241,25980,23.945292,0.0035430402,582.3738497221333,52.4838,0.08838263,595.5104392913697,16.376083,0.0,45.61438166732517,10.66772026866851,1.9699999999999984,1.2800000000000011,0.5926511260371394,1.7399999999999949
call_743448b8a861,synthetic,val,103.24,23.40154010073615,-13.979895,-72.243645,58.26375,1.3157213961237182,0.009958222883996186,3.2551772568771793,255,32124,51.511982,0.023479816,531.3492709909609,58.864407,0.00622435,370.05102018236033,25.802917,-21.903896,-59.287983,37.384087,5.611088690901189,0.0,-2.212882603641999,247,23932,21.641218,0.0037611818,604.5943385834273,63.236164,0.06432995,474.9689168776347,16.269058,0.0,49.51569159240605,11.623401782254941,2.0,2.0500000000000043,0.0,-1.1600000000000037
